n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.447500,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.730800,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,1.515817,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.515817,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.963317,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,2.246617,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,3.031634,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,3.031634,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,3.479134,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,3.762434,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,4.547451,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,4.547451,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,4.994951,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,5.278251,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,6.063268,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,6.063268,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,6.510768,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,6.794068,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,7.579085,aircraft_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.065000,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.504678,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.515817,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.580817,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.723088,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.723088,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,2.020495,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.031634,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.096634,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.238905,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.238905,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.536312,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.547451,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.612451,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.754722,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.754722,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,5.052129,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.063268,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.128268,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.270539,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.270539,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.567946,takeoff_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.065000,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.094077,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.881453,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.881453,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,1.158253,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,1.580817,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,1.609894,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.397270,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.397270,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.674070,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.096634,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.125711,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.913087,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.913087,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,4.189888,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,4.612451,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,4.641528,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,5.428905,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,5.428905,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,5.705705,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.128268,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.157345,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.944722,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.944722,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,7.221522,cruise_abu_charge_done
1.000000,1.000000,10.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,1.000000,0.447500,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,1.000000,0.730800,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,1.000000,1.474633,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,2.000000,1.474633,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,2.000000,1.922133,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,2.000000,2.205433,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,2.000000,2.949266,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,3.000000,2.949266,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,3.000000,3.396766,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,3.000000,3.680066,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,3.000000,4.423899,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,4.000000,4.423899,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,4.000000,4.871399,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,4.000000,5.154699,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,4.000000,5.898531,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,5.000000,5.898531,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,5.000000,6.346031,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,5.000000,6.629331,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,5.000000,7.373164,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,6.000000,7.373164,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,6.000000,7.820664,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,6.000000,8.103964,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,6.000000,8.847797,aircraft_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.065000,takeoff_abu_detach
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_return_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_charge_start
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.504678,takeoff_abu_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.474633,takeoff_abu_attached
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.539633,takeoff_abu_detach
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.681903,takeoff_abu_return_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.681903,takeoff_abu_charge_start
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.979311,takeoff_abu_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,2.949266,takeoff_abu_attached
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,3.014266,takeoff_abu_detach
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,3.156536,takeoff_abu_return_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,3.156536,takeoff_abu_charge_start
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,3.453943,takeoff_abu_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,4.000000,4.423899,takeoff_abu_attached
1.000000,1.000000,10.000000,takeoff_abu,1.000000,4.000000,4.488899,takeoff_abu_detach
1.000000,1.000000,10.000000,takeoff_abu,1.000000,4.000000,4.631169,takeoff_abu_return_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,4.000000,4.631169,takeoff_abu_charge_start
1.000000,1.000000,10.000000,takeoff_abu,1.000000,4.000000,4.928576,takeoff_abu_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,5.000000,5.898531,takeoff_abu_attached
1.000000,1.000000,10.000000,takeoff_abu,1.000000,5.000000,5.963531,takeoff_abu_detach
1.000000,1.000000,10.000000,takeoff_abu,1.000000,5.000000,6.105802,takeoff_abu_return_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,5.000000,6.105802,takeoff_abu_charge_start
1.000000,1.000000,10.000000,takeoff_abu,1.000000,5.000000,6.403209,takeoff_abu_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,6.000000,7.373164,takeoff_abu_attached
