n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.233333,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.516633,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,0.938292,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,0.938292,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.171625,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,1.454925,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.876584,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,1.876584,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,2.109918,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,2.393218,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,2.814876,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,2.814876,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,3.048210,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,3.331510,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,3.753168,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,3.753168,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,3.986502,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,4.269802,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,4.691461,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,4.691461,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,4.924794,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,5.208094,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,5.629753,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,7.000000,5.629753,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,7.000000,5.863086,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,7.000000,6.146386,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,7.000000,6.568045,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,8.000000,6.568045,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,8.000000,6.801378,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,8.000000,7.084678,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,8.000000,7.506337,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,9.000000,7.506337,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,9.000000,7.739670,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,9.000000,8.022970,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,9.000000,8.444629,aircraft_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.039167,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.114546,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.114546,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.374828,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,0.938292,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,0.977459,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.052839,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.052839,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.313120,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,1.876584,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,1.915751,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,1.991131,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,1.991131,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,2.251412,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,2.814876,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,2.854043,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,2.929423,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,2.929423,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,3.189704,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,3.753168,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,3.792335,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,3.867715,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,3.867715,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,4.127996,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,4.691461,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,4.730627,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,4.806007,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,4.806007,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,5.066288,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,5.629753,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,5.668919,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,5.744299,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,5.744299,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,6.004580,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,6.568045,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,6.607212,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,6.682591,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,6.682591,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,6.942873,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,7.506337,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,7.545504,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,7.620883,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,7.620883,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,7.881165,takeoff_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.039167,cruise_abu_attached
