n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.233333,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.516633,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,0.938292,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,0.938292,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.171625,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,1.454925,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.876584,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,1.876584,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,2.109918,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,2.393218,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,2.814876,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,2.814876,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,3.048210,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,3.331510,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,3.753168,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,3.753168,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,3.986502,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,4.269802,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,4.691461,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,4.691461,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,4.924794,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,5.208094,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,5.629753,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,7.000000,5.629753,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,7.000000,5.863086,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,7.000000,6.146386,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,7.000000,6.568045,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,8.000000,6.568045,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,8.000000,6.801378,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,8.000000,7.084678,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,8.000000,7.506337,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,9.000000,7.506337,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,9.000000,7.739670,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,9.000000,8.022970,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,9.000000,8.444629,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,10.000000,8.444629,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,10.000000,8.677962,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,10.000000,8.961262,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,10.000000,9.382921,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,11.000000,9.382921,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,11.000000,9.616255,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,11.000000,9.899555,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,11.000000,10.321213,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,12.000000,10.321213,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,12.000000,10.554547,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,12.000000,10.837847,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,12.000000,11.259505,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,13.000000,11.259505,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,13.000000,11.492839,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,13.000000,11.776139,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,13.000000,12.197798,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,14.000000,12.197798,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,14.000000,12.431131,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,14.000000,12.714431,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,14.000000,13.136090,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,15.000000,13.136090,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,15.000000,13.369423,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,15.000000,13.652723,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,15.000000,14.074382,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,16.000000,14.074382,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,16.000000,14.307715,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,16.000000,14.591015,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,16.000000,15.012674,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,17.000000,15.012674,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,17.000000,15.246007,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,17.000000,15.529307,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,17.000000,15.950966,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,18.000000,15.950966,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,18.000000,16.184299,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,18.000000,16.467599,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,18.000000,16.889258,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,19.000000,16.889258,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,19.000000,17.122592,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,19.000000,17.405892,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,19.000000,17.827550,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,20.000000,17.827550,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,20.000000,18.060884,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,20.000000,18.344184,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,20.000000,18.765842,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,21.000000,18.765842,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,21.000000,18.999176,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,21.000000,19.282476,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,21.000000,19.704135,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,22.000000,19.704135,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,22.000000,19.937468,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,22.000000,20.220768,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,22.000000,20.642427,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,23.000000,20.642427,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,23.000000,20.875760,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,23.000000,21.159060,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,23.000000,21.580719,aircraft_charge_done
