n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.333333,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.616633,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,1.666099,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.666099,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.999432,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,2.282732,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,3.332197,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,3.332197,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,3.665531,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,3.948831,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,4.998296,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,4.998296,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,5.331629,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,5.614929,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,6.664395,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,6.664395,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,6.997728,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,7.281028,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,8.330493,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,8.330493,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,8.663827,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,8.947127,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,9.996592,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,7.000000,9.996592,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,7.000000,10.329925,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,7.000000,10.613225,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,7.000000,11.662690,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,8.000000,11.662690,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,8.000000,11.996024,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,8.000000,12.279324,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,8.000000,13.328789,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,9.000000,13.328789,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,9.000000,13.662122,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,9.000000,13.945422,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,9.000000,14.994888,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,10.000000,14.994888,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,10.000000,15.328221,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,10.000000,15.611521,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,10.000000,16.660986,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,11.000000,16.660986,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,11.000000,16.994320,aircraft_arrive
