n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.347500,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.630800,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,1.486636,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.486636,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.834136,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,2.117436,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,2.973271,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,2.973271,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,3.320771,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,3.604071,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,4.459907,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,4.459907,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,4.807407,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,5.090707,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,5.946543,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,5.946543,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,6.294043,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,6.577343,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,7.433178,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,7.433178,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,7.780678,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,8.063978,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,8.919814,aircraft_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.065000,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.520724,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.486636,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.551636,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.693906,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.693906,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,2.007360,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,2.973271,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.038271,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.180542,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.180542,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.493995,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.459907,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.524907,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.667178,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.667178,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.980631,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,5.946543,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.011543,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.153813,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.153813,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.467267,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.433178,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.498178,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.640449,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.640449,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.953902,takeoff_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.065000,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.084075,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.670156,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.670156,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.946956,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,1.551636,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,1.570711,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.156792,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.156792,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.433592,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.038271,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.057346,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.643427,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.643427,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.920227,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,4.524907,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,4.543982,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,5.130063,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,5.130063,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,5.406863,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.011543,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.030618,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.616699,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.616699,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,6.893499,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,7.498178,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,7.517254,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,8.103334,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,8.103334,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,8.380134,cruise_abu_charge_done
1.000000,1.000000,10.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,1.000000,0.347500,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,1.000000,0.630800,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,1.000000,1.443145,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,2.000000,1.443145,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,2.000000,1.790645,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,2.000000,2.073945,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,2.000000,2.886291,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,3.000000,2.886291,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,3.000000,3.233791,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,3.000000,3.517091,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,3.000000,4.329436,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,4.000000,4.329436,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,4.000000,4.676936,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,4.000000,4.960236,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,4.000000,5.772581,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,5.000000,5.772581,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,5.000000,6.120081,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,5.000000,6.403381,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,5.000000,7.215727,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,6.000000,7.215727,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,6.000000,7.563227,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,6.000000,7.846527,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,6.000000,8.658872,aircraft_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.065000,takeoff_abu_detach
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_return_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_charge_start
1.000000,1.000000,10.000000,takeoff_abu,1.000000,1.000000,0.520724,takeoff_abu_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.443145,takeoff_abu_attached
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.508145,takeoff_abu_detach
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.650416,takeoff_abu_return_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.650416,takeoff_abu_charge_start
1.000000,1.000000,10.000000,takeoff_abu,1.000000,2.000000,1.963869,takeoff_abu_charge_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,2.886291,takeoff_abu_attached
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,2.951291,takeoff_abu_detach
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,3.093561,takeoff_abu_return_done
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,3.093561,takeoff_abu_charge_start
1.000000,1.000000,10.000000,takeoff_abu,1.000000,3.000000,3.407015,takeoff_abu_charge_done
