n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.247500,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.530800,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,0.909056,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,0.909056,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.156556,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,1.439856,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.818111,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,1.818111,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,2.065611,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,2.348911,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,2.727167,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,2.727167,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,2.974667,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,3.257967,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,3.636223,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,3.636223,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,3.883723,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,4.167023,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,4.545279,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,4.545279,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,4.792779,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,5.076079,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,5.454334,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,7.000000,5.454334,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,7.000000,5.701834,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,7.000000,5.985134,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,7.000000,6.363390,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,8.000000,6.363390,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,8.000000,6.610890,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,8.000000,6.894190,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,8.000000,7.272446,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,9.000000,7.272446,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,9.000000,7.519946,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,9.000000,7.803246,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,9.000000,8.181501,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,10.000000,8.181501,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,10.000000,8.429001,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,10.000000,8.712301,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,10.000000,9.090557,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,11.000000,9.090557,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,11.000000,9.338057,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,11.000000,9.621357,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,11.000000,9.999613,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,12.000000,9.999613,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,12.000000,10.247113,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,12.000000,10.530413,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,12.000000,10.908669,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,13.000000,10.908669,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,13.000000,11.156169,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,13.000000,11.439469,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,13.000000,11.817724,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,14.000000,11.817724,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,14.000000,12.065224,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,14.000000,12.348524,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,14.000000,12.726780,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,15.000000,12.726780,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,15.000000,12.974280,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,15.000000,13.257580,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,15.000000,13.635836,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,16.000000,13.635836,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,16.000000,13.883336,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,16.000000,14.166636,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,16.000000,14.544892,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,17.000000,14.544892,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,17.000000,14.792392,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,17.000000,15.075692,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,17.000000,15.453947,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,18.000000,15.453947,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,18.000000,15.701447,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,18.000000,15.984747,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,18.000000,16.363003,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,19.000000,16.363003,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,19.000000,16.610503,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,19.000000,16.893803,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,19.000000,17.272059,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,20.000000,17.272059,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,20.000000,17.519559,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,20.000000,17.802859,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,20.000000,18.181114,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,21.000000,18.181114,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,21.000000,18.428614,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,21.000000,18.711914,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,21.000000,19.090170,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,22.000000,19.090170,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,22.000000,19.337670,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,22.000000,19.620970,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,22.000000,19.999226,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,23.000000,19.999226,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,23.000000,20.246726,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,23.000000,20.530026,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,23.000000,20.908282,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,24.000000,20.908282,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,24.000000,21.155782,aircraft_arrive
