n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.447500,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.730800,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,1.998083,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.998083,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,2.445583,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,2.728883,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,3.996166,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,3.996166,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,4.443666,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,4.726966,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,5.994250,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,5.994250,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,6.441750,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,6.725050,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,7.992333,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,7.992333,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,8.439833,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,8.723133,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,9.990416,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,9.990416,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,10.437916,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,10.721216,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,11.988499,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,7.000000,11.988499,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,7.000000,12.435999,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,7.000000,12.719299,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,7.000000,13.986582,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,8.000000,13.986582,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,8.000000,14.434082,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,8.000000,14.717382,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,8.000000,15.984665,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,9.000000,15.984665,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,9.000000,16.432165,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,9.000000,16.715465,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,9.000000,17.982749,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,10.000000,17.982749,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,10.000000,18.430249,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,10.000000,18.713549,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,10.000000,19.980832,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,11.000000,19.980832,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,11.000000,20.428332,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,11.000000,20.711632,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,11.000000,21.978915,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,12.000000,21.978915,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,12.000000,22.426415,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,12.000000,22.709715,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,12.000000,23.976998,aircraft_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.065000,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.527229,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.998083,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,2.063083,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,2.205354,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,2.205354,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,2.525312,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.996166,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,4.061166,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,4.203437,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,4.203437,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,4.523395,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,5.994250,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,6.059250,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,6.201520,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,6.201520,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,6.521478,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,7.992333,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,8.057333,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,8.199603,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,8.199603,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,8.519561,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,9.990416,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,10.055416,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,10.197686,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,10.197686,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,10.517645,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,11.988499,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,12.053499,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,12.195770,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,12.195770,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,12.515728,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,13.986582,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,14.051582,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,14.193853,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,14.193853,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,14.513811,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,15.984665,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,16.049665,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,16.191936,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,16.191936,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,16.511894,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,17.982749,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,18.047749,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,18.190019,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,18.190019,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,18.509977,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,19.980832,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,20.045832,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,20.188102,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,20.188102,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,20.508060,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,12.000000,21.978915,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,12.000000,22.043915,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,12.000000,22.186185,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,12.000000,22.186185,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,12.000000,22.506144,takeoff_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.065000,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.081993,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.896398,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.896398,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,1.173198,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.063083,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.080076,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.894481,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.894481,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,3.171281,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,4.061166,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,4.078159,cruise_abu_detach
