n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.247500,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.530800,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,1.123400,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.123400,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.370900,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,1.654200,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,2.246800,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,2.246800,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,2.494300,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,2.777600,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,3.370201,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,3.370201,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,3.617701,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,3.901001,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,4.493601,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,4.493601,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,4.741101,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,5.024401,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,5.617001,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,5.617001,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,5.864501,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,6.147801,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,6.740401,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,7.000000,6.740401,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,7.000000,6.987901,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,7.000000,7.271201,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,7.000000,7.863801,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,8.000000,7.863801,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,8.000000,8.111301,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,8.000000,8.394601,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,8.000000,8.987202,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,9.000000,8.987202,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,9.000000,9.234702,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,9.000000,9.518002,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,9.000000,10.110602,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,10.000000,10.110602,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,10.000000,10.358102,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,10.000000,10.641402,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,10.000000,11.234002,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,11.000000,11.234002,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,11.000000,11.481502,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,11.000000,11.764802,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,11.000000,12.357402,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,12.000000,12.357402,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,12.000000,12.604902,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,12.000000,12.888202,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,12.000000,13.480802,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,13.000000,13.480802,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,13.000000,13.728302,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,13.000000,14.011602,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,13.000000,14.604203,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,14.000000,14.604203,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,14.000000,14.851703,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,14.000000,15.135003,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,14.000000,15.727603,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,15.000000,15.727603,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,15.000000,15.975103,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,15.000000,16.258403,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,15.000000,16.851003,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,16.000000,16.851003,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,16.000000,17.098503,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,16.000000,17.381803,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,16.000000,17.974403,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,17.000000,17.974403,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,17.000000,18.221903,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,17.000000,18.505203,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,17.000000,19.097803,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,18.000000,19.097803,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,18.000000,19.345303,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,18.000000,19.628603,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,18.000000,20.221204,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,19.000000,20.221204,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,19.000000,20.468704,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,19.000000,20.752004,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,19.000000,21.344604,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,20.000000,21.344604,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,20.000000,21.592104,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,20.000000,21.875404,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,20.000000,22.468004,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,21.000000,22.468004,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,21.000000,22.715504,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,21.000000,22.998804,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,21.000000,23.591404,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,22.000000,23.591404,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,22.000000,23.838904,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,22.000000,24.122204,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,22.000000,24.714804,aircraft_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.065000,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.527229,takeoff_abu_charge_done
