n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.347500,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.630800,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,1.216586,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.216586,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.564086,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,1.847386,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,2.433173,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,2.433173,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,2.780673,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,3.063973,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,3.649759,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,3.649759,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,3.997259,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,4.280559,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,4.866345,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,4.866345,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,5.213845,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,5.497145,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,6.082931,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,6.082931,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,6.430431,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,6.713731,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,7.299518,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,7.000000,7.299518,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,7.000000,7.647018,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,7.000000,7.930318,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,7.000000,8.516104,aircraft_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.065000,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.504678,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.216586,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.281586,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.423857,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.423857,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.721264,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,2.433173,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,2.498173,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,2.640443,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,2.640443,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,2.937850,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,3.649759,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,3.714759,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,3.857029,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,3.857029,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.154436,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,4.866345,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,4.931345,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,5.073616,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,5.073616,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,5.371023,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,6.082931,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,6.147931,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,6.290202,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,6.290202,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,6.587609,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,7.299518,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,7.364518,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,7.506788,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,7.506788,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,7.804195,takeoff_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.065000,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.094077,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.657787,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.657787,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,1.000000,0.934587,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,1.281586,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,1.310664,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,1.874373,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,1.874373,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,2.000000,2.151173,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,2.498173,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,2.527250,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.090959,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.090959,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,3.000000,3.367759,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,3.714759,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,3.743836,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,4.307545,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,4.307545,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,4.000000,4.584345,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,4.931345,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,4.960422,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,5.524132,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,5.524132,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,5.000000,5.800932,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,6.147931,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,6.177009,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,6.740718,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,6.740718,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,6.000000,7.017518,cruise_abu_charge_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,7.000000,7.364518,cruise_abu_attached
1.000000,1.000000,5.000000,cruise_abu,1.000000,7.000000,7.393595,cruise_abu_detach
1.000000,1.000000,5.000000,cruise_abu,1.000000,7.000000,7.957304,cruise_abu_return_done
1.000000,1.000000,5.000000,cruise_abu,1.000000,7.000000,7.957304,cruise_abu_charge_start
1.000000,1.000000,5.000000,cruise_abu,1.000000,7.000000,8.234104,cruise_abu_charge_done
1.000000,1.000000,10.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,1.000000,0.347500,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,1.000000,0.630800,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,1.000000,1.175402,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,2.000000,1.175402,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,2.000000,1.522902,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,2.000000,1.806202,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,2.000000,2.350804,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,3.000000,2.350804,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,3.000000,2.698304,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,3.000000,2.981604,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,3.000000,3.526206,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,4.000000,3.526206,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,4.000000,3.873706,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,4.000000,4.157006,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,4.000000,4.701608,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,5.000000,4.701608,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,5.000000,5.049108,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,5.000000,5.332408,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,5.000000,5.877010,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,6.000000,5.877010,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,6.000000,6.224510,aircraft_arrive
1.000000,1.000000,10.000000,aircraft,,6.000000,6.507810,aircraft_ground_ops_done
1.000000,1.000000,10.000000,aircraft,,6.000000,7.052412,aircraft_charge_done
1.000000,1.000000,10.000000,aircraft,,7.000000,7.052412,aircraft_depart
1.000000,1.000000,10.000000,aircraft,,7.000000,7.399912,aircraft_arrive
