n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,timeline_type,abu_index,flight_index,t_hr,event
1.000000,1.000000,5.000000,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,1.000000,0.447500,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,1.000000,0.730800,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,1.000000,1.515817,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,2.000000,1.515817,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,2.000000,1.963317,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,2.000000,2.246617,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,2.000000,3.031634,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,3.000000,3.031634,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,3.000000,3.479134,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,3.000000,3.762434,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,3.000000,4.547451,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,4.000000,4.547451,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,4.000000,4.994951,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,4.000000,5.278251,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,4.000000,6.063268,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,5.000000,6.063268,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,5.000000,6.510768,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,5.000000,6.794068,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,5.000000,7.579085,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,6.000000,7.579085,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,6.000000,8.026585,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,6.000000,8.309885,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,6.000000,9.094902,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,7.000000,9.094902,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,7.000000,9.542402,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,7.000000,9.825702,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,7.000000,10.610719,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,8.000000,10.610719,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,8.000000,11.058219,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,8.000000,11.341519,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,8.000000,12.126536,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,9.000000,12.126536,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,9.000000,12.574036,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,9.000000,12.857336,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,9.000000,13.642354,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,10.000000,13.642354,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,10.000000,14.089854,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,10.000000,14.373154,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,10.000000,15.158171,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,11.000000,15.158171,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,11.000000,15.605671,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,11.000000,15.888971,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,11.000000,16.673988,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,12.000000,16.673988,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,12.000000,17.121488,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,12.000000,17.404788,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,12.000000,18.189805,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,13.000000,18.189805,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,13.000000,18.637305,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,13.000000,18.920605,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,13.000000,19.705622,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,14.000000,19.705622,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,14.000000,20.153122,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,14.000000,20.436422,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,14.000000,21.221439,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,15.000000,21.221439,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,15.000000,21.668939,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,15.000000,21.952239,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,15.000000,22.737256,aircraft_charge_done
1.000000,1.000000,5.000000,aircraft,,16.000000,22.737256,aircraft_depart
1.000000,1.000000,5.000000,aircraft,,16.000000,23.184756,aircraft_arrive
1.000000,1.000000,5.000000,aircraft,,16.000000,23.468056,aircraft_ground_ops_done
1.000000,1.000000,5.000000,aircraft,,16.000000,24.253073,aircraft_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.000000,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.065000,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.207271,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,1.000000,0.504678,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.515817,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.580817,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.723088,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,1.723088,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,2.000000,2.020495,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.031634,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.096634,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.238905,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.238905,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,3.000000,3.536312,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.547451,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.612451,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.754722,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,4.754722,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,4.000000,5.052129,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.063268,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.128268,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.270539,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.270539,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,5.000000,6.567946,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.579085,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.644085,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.786356,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,7.786356,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,6.000000,8.083763,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,9.094902,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,9.159902,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,9.302173,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,9.302173,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,7.000000,9.599580,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,10.610719,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,10.675719,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,10.817990,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,10.817990,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,8.000000,11.115397,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,12.126536,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,12.191536,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,12.333807,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,12.333807,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,9.000000,12.631214,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,13.642354,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,13.707354,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,13.849624,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,13.849624,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,10.000000,14.147031,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,15.158171,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,15.223171,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,15.365441,takeoff_abu_return_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,15.365441,takeoff_abu_charge_start
1.000000,1.000000,5.000000,takeoff_abu,1.000000,11.000000,15.662848,takeoff_abu_charge_done
1.000000,1.000000,5.000000,takeoff_abu,1.000000,12.000000,16.673988,takeoff_abu_attached
1.000000,1.000000,5.000000,takeoff_abu,1.000000,12.000000,16.738988,takeoff_abu_detach
1.000000,1.000000,5.000000,takeoff_abu,1.000000,12.000000,16.881258,takeoff_abu_return_done
